;cd_instrumento;tp_instrumento;stp_instrumento;dt_medicao;hr_medicao;sit_medicao;valor;tp_coleta;just_n_medicao;numero_OS;cond_adversa;obs;unid_medida_u;unid_medida_y;leitura_m;unid_medida_w;unid_medida_aa;unid_medida_ac;lei_manual_m;leitura;leitua_sensor_u1;cota_z;leitura_sensor_u1;unid_medida;Valor;unid_medida_aec;desv_padrao
35;PICBMV2PZ001B;Piezômetro;Casagrande;2020-08-07;0:24.17;Realizada;12.534.816;Automatizada;;250308.0;;;m;m;;;;;17.62;;;;;;;;0
36;PICBMV2PZ001B;Piezômetro;Casagrande;2020-08-24;0:26.30;Realizada;12.534.216;Automatizada;;252517.0;;;m;m;;;;;17.68;;;;;;;;0
37;PICBMV2PZ001B;Piezômetro;Casagrande;2020-09-08;0:24.15;Realizada;12.533.416;Automatizada;;255732.0;;;m;m;;;;;17.76;;;;;;;;0
38;PICBMV2PZ001B;Piezômetro;Casagrande;2020-09-23;0:27.37;Realizada;12.532.616;Manual;;259896.0;;;m;m;;;;;17.84;;;;;;;;0
39;PICBMV2PZ001B;Piezômetro;Casagrande;2020-10-08;0:29.52;Realizada;12.531.816;Automatizada;;261199.0;;;m;m;;;;;17.92;;;;;;;;0
40;PICBMV2PZ001B;Piezômetro;Casagrande;2020-10-23;0:29.17;Realizada;12.531.016;Manual;;265489.0;;;m;m;;;;;18.0;;;;;;;;0
41;PICBMV2PZ001B;Piezômetro;Casagrande;2020-11-09;0:28.45;Realizada;12.530.916;Automatizada;;267061.0;;;m;m;;;;;18.01;;;;;;;;0
42;PICBMV2PZ001B;Piezômetro;Casagrande;2020-11-24;0:29.40;Realizada;12.531.016;Automatizada;;269533.0;;;m;m;;;;;18.0;;;;;;;;0
43;PICBMV2PZ001B;Piezômetro;Casagrande;2020-12-08;0:26.25;Realizada;12.530.916;Automatizada;;273197.0;;;m;m;;;;;18.01;;;;;;;;0
44;PICBMV2PZ001B;Piezômetro;Casagrande;2020-12-22;0:27.22;Realizada;12.531.516;Automatizada;;275564.0;;;m;m;;;;;17.95;;;;;;;;0
45;PICBMV2PZ001B;Piezômetro;Casagrande;2021-01-05;0:28.45;Realizada;12.532.616;Automatizada;;279166.0;;;m;m;;;;;17.84;;;;;;;;0
46;PICBMV2PZ001B;Piezômetro;Casagrande;2021-01-20;0:25.19;Realizada;12.528.516;Automatizada;;281601.0;;;m;m;;;;;18.25;;;;;;;;0
47;PICBMV2PZ001B;Piezômetro;Casagrande;2021-02-04;0:30.07;Realizada;12.528.716;Automatizada;;285262.0;;;m;m;;;;;18.23;;;;;;;;0
48;PICBMV2PZ001B;Piezômetro;Casagrande;2021-02-18;0:21.05;Realizada;12.528.316;Automatizada;;287897.0;;;m;m;;;;;18.27;;;;;;;;0
49;PICBMV2PZ001B;Piezômetro;Casagrande;2021-03-04;0:29.42;Realizada;12.528.316;Automatizada;;290970.0;;;m;m;;;;;18.27;;;;;;;;0
50;PICBMV2PZ001B;Piezômetro;Casagrande;2021-03-18;0:29.54;Realizada;12.528.016;Automatizada;;293565.0;;;m;m;;;;;18.3;;;;;;;;0
51;PICBMV2PZ001B;Piezômetro;Casagrande;2021-04-01;0:20.12;Realizada;12.527.416;Automatizada;;297273.0;;;m;m;;;;;18.36;;;;;;;;0
52;PICBMV2PZ001DS1;Piezômetro;Casagrande;2016-01-20;0:00.00;Realizada;;Manual;;110355.0;SECO;;;;;;;;;;;;;;;;0
53;PICBMV2PZ001DS1;Piezômetro;Casagrande;2016-02-15;0:00.00;Realizada;;Manual;;110783.0;SECO;;;;;;;;;;;;;;;;0
54;PICBMV2PZ001DS1;Piezômetro;Casagrande;2016-03-29;0:00.00;Realizada;;Manual;;113307.0;SECO;;;;;;;;;;;;;;;;0
55;PICBMV2PZ001DS1;Piezômetro;Casagrande;2016-04-11;0:00.00;Realizada;;Automatizada;;113488.0;SECO;;;;;;;;;;;;;;;;0
56;PICBMV2PZ001DS1;Piezômetro;Casagrande;2016-05-17;0:00.00;Realizada;;Automatizada;;114515.0;SECO;;;;;;;;;;;;;;;;0
57;PICBMV2PZ001DS1;Piezômetro;Casagrande;2016-06-08;0:00.00;Realizada;;Automatizada;;115670.0;SECO;;;;;;;;;;;;;;;;0
58;PICBMV2PZ001DS1;Piezômetro;Casagrande;2016-07-07;0:00.00;Realizada;;Manual;;118786.0;SECO;;;;;;;;;;;;;;;;0
59;PICBMV2PZ001DS1;Piezômetro;Casagrande;2016-08-04;0:00.00;Realizada;;Automatizada;;119018.0;SECO;;;;;;;;;;;;;;;;0
60;PICBMV2PZ001DS1;Piezômetro;Casagrande;2016-09-27;0:00.00;Realizada;;Automatizada;;120208.0;SECO;;;;;;;;;;;;;;;;0
61;PICBMV2PZ001DS1;Piezômetro;Casagrande;2016-10-13;0:00.00;Realizada;;Automatizada;;121300.0;SECO;;;;;;;;;;;;;;;;0
62;PICBMV2PZ001DS1;Piezômetro;Casagrande;2016-11-09;0:00.00;Realizada;;Automatizada;;121961.0;SECO;;;;;;;;;;;;;;;;0
63;PICBMV2PZ001DS1;Piezômetro;Casagrande;2016-12-20;0:00.00;Realizada;;Automatizada;;123780.0;SECO;;;;;;;;;;;;;;;;0
64;PICBMV2PZ001DS1;Piezômetro;Casagrande;2017-01-12;0:00.00;Realizada;;Automatizada;;126249.0;SECO;;;;;;;;;;;;;;;;0
65;PICBMV2PZ001DS1;Piezômetro;Casagrande;2017-02-20;0:00.00;Realizada;;Automatizada;;127330.0;SECO;;;;;;;;;;;;;;;;0
66;PICBMV2PZ001DS1;Piezômetro;Casagrande;2017-03-28;0:00.00;Realizada;;Automatizada;;128655.0;SECO;;;;;;;;;;;;;;;;0
67;PICBMV2PZ001DS1;Piezômetro;Casagrande;2017-04-25;0:00.00;Realizada;;Automatizada;;130597.0;SECO;;;;;;;;;;;;;;;;0
68;PICBMV2PZ001DS1;Piezômetro;Casagrande;2017-05-24;0:00.00;Realizada;;Manual;;131891.0;SECO;;;;;;;;;;;;;;;;0
69;PICBMV2PZ001DS1;Piezômetro;Casagrande;2017-06-05;0:00.00;Realizada;;Manual;;133822.0;SECO;;;;;;;;;;;;;;;;0
70;PICBMV2PZ001DS1;Piezômetro;Casagrande;2017-07-05;0:00.00;Realizada;;Automatizada;;135451.0;SECO;;;;;;;;;;;;;;;;0
71;PICBMV2PZ001DS1;Piezômetro;Casagrande;2017-08-02;0:00.00;Realizada;;Automatizada;;137072.0;SECO;;;;;;;;;;;;;;;;0
72;PICBMV2PZ001DS1;Piezômetro;Casagrande;2017-09-05;0:00.00;Realizada;;Automatizada;;138705.0;SECO;;;;;;;;;;;;;;;;0
73;PICBMV2PZ001DS1;Piezômetro;Casagrande;2017-10-04;0:00.00;Realizada;;Automatizada;;140444.0;SECO;;;;;;;;;;;;;;;;0
74;PICBMV2PZ001DS1;Piezômetro;Casagrande;2017-11-07;0:00.00;Realizada;;Automatizada;;141937.0;SECO;;;;;;;;;;;;;;;;0
75;PICBMV2PZ001DS1;Piezômetro;Casagrande;2017-12-05;0:00.00;Realizada;;Automatizada;;143433.0;SECO;;;;;;;;;;;;;;;;0
76;PICBMV2PZ001DS1;Piezômetro;Casagrande;2018-01-10;0:25.00;Realizada;;Automatizada;;144993.0;SECO;;;;;;;;;;;;;;;;0
77;PICBMV2PZ001DS1;Piezômetro;Casagrande;2018-02-22;0:32.52;Realizada;;Automatizada;;156206.0;SECO;;;;;;;;;;;;;;;;0
78;PICBMV2PZ001DS1;Piezômetro;Casagrande;2018-03-09;0:25.00;Realizada;;Automatizada;;158306.0;SECO;;;;;;;;;;;;;;;;0
79;PICBMV2PZ001DS1;Piezômetro;Casagrande;2018-04-10;0:25.00;Realizada;;Automatizada;;160177.0;SECO;;;;;;;;;;;;;;;;0
80;PICBMV2PZ001DS1;Piezômetro;Casagrande;2018-05-09;0:22.30;Realizada;;Automatizada;;161636.0;SECO;;;;;;;;;;;;;;;;0
81;PICBMV2PZ001DS1;Piezômetro;Casagrande;2018-06-07;0:27.29;Realizada;;Automatizada;;163073.0;SECO;;;;;;;;;;;;;;;;0
82;PICBMV2PZ001DS1;Piezômetro;Casagrande;2018-07-06;0:19.59;Realizada;;Automatizada;;164472.0;SECO;;;;;;;;;;;;;;;;0
83;PICBMV2PZ001DS1;Piezômetro;Casagrande;2018-08-07;0:22.30;Realizada;;Automatizada;;166031.0;SECO;;;;;;;;;;;;;;;;0
84;PICBMV2PZ001DS1;Piezômetro;Casagrande;2018-09-11;0:22.19;Realizada;;Automatizada;;167656.0;SECO;;;;;;;;;;;;;;;;0
85;PICBMV2PZ001DS1;Piezômetro;Casagrande;2018-10-09;0:22.05;Realizada;;Automatizada;;169141.0;SECO;;;;;;;;;;;;;;;;0
86;PICBMV2PZ001DS1;Piezômetro;Casagrande;2018-11-08;0:22.30;Realizada;;Automatizada;;170514.0;SECO;;;;;;;;;;;;;;;;0
87;PICBMV2PZ001DS1;Piezômetro;Casagrande;2018-12-06;0:25.00;Realizada;;Automatizada;;172122.0;SECO;;;;;;;;;;;;;;;;0
88;PICBMV2PZ001DS1;Piezômetro;Casagrande;2019-01-04;0:25.00;Realizada;;Automatizada;;173738.0;SECO;;;;;;;;;;;;;;;;0
89;PICBMV2PZ001DS1;Piezômetro;Casagrande;2019-02-06;0:30.24;Realizada;;Automatizada;;175491.0;SECO;;;;;;;;;;;;;;;;0
90;PICBMV2PZ001DS1;Piezômetro;Casagrande;2019-03-11;0:30.42;Realizada;1.290.872;Automatizada;;177591.0;;;m;m;;;;;8.34;;;;;;;;0
91;PICBMV2PZ001DS1;Piezômetro;Casagrande;2019-04-11;0:21.52;Realizada;1.291.172;Automatizada;;179889.0;;;m;m;;;;;8.04;;;;;;;;0
92;PICBMV2PZ001DS1;Piezômetro;Casagrande;2019-04-24;0:27.50;Realizada;1.291.352;Automatizada;;181481.0;;;m;m;;;;;7.86;;;;;;;;0
93;PICBMV2PZ001DS1;Piezômetro;Casagrande;2019-05-09;0:34.35;Realizada;1.290.762;Automatizada;;183217.0;;;m;m;;;;;8.45;;;;;;;;0
94;PICBMV2PZ001DS1;Piezômetro;Casagrande;2019-05-23;0:29.17;Realizada;;Automatizada;;184734.0;SECO;;;;;;;;;;;;;;;;0
95;PICBMV2PZ001DS1;Piezômetro;Casagrande;2019-06-07;0:31.14;Realizada;;Automatizada;;186852.0;SECO;;;;;;;;;;;;;;;;0
96;PICBMV2PZ001DS1;Piezômetro;Casagrande;2019-06-24;0:29.52;Realizada;;Automatizada;;188586.0;SECO;;;;;;;;;;;;;;;;0
97;PICBMV2PZ001DS1;Piezômetro;Casagrande;2019-07-09;0:28.19;Realizada;;Automatizada;;190621.0;SECO;;;;;;;;;;;;;;;;0
98;PICBMV2PZ001DS1;Piezômetro;Casagrande;2019-07-23;0:28.59;Realizada;;Automatizada;;192539.0;SECO;;;;;;;;;;;;;;;;0
99;PICBMV2PZ001DS1;Piezômetro;Casagrande;2019-08-06;0:26.49;Realizada;;Automatizada;;194933.0;SECO;;;;;;;;;;;;;;;;0
100;PICBMV2PZ001DS1;Piezômetro;Casagrande;2019-08-22;0:28.50;Realizada;;Automatizada;;197091.0;SECO;;;;;;;;;;;;;;;;0
101;PICBMV2PZ001DS1;Piezômetro;Casagrande;2019-09-04;0:24.20;Realizada;;Automatizada;;199389.0;SECO;;;;;;;;;;;;;;;;0
102;PICBMV2PZ001DS1;Piezômetro;Casagrande;2019-09-19;0:24.37;Realizada;;Automatizada;;201480.0;SECO;;;;;;;;;;;;;;;;0
103;PICBMV2PZ001DS1;Piezômetro;Casagrande;2019-10-03;0:25.05;Realizada;;Automatizada;;203893.0;SECO;;;;;;;;;;;;;;;;0
104;PICBMV2PZ001DS1;Piezômetro;Casagrande;2019-10-17;0:26.44;Realizada;;Automatizada;;205854.0;SECO;;;;;;;;;;;;;;;;0
105;PICBMV2PZ001DS1;Piezômetro;Casagrande;2019-11-04;0:29.37;Realizada;;Automatizada;;208208.0;SECO;;;;;;;;;;;;;;;;0
106;PICBMV2PZ001DS1;Piezômetro;Casagrande;2019-11-19;0:24.32;Realizada;;Manual;;210968.0;SECO;;;;;;;;;;;;;;;;0
107;PICBMV2PZ001DS1;Piezômetro;Casagrande;2019-12-04;0:25.40;Realizada;;Automatizada;;212394.0;SECO;;;;;;;;;;;;;;;;0
108;PICBMV2PZ001DS1;Piezômetro;Casagrande;2019-12-18;0:30.34;Realizada;;Automatizada;;214354.0;SECO;;;;;;;;;;;;;;;;0
109;PICBMV2PZ001DS1;Piezômetro;Casagrande;2020-01-02;0:23.20;Realizada;;Automatizada;;216730.0;SECO;;;;;;;;;;;;;;;;0
110;PICBMV2PZ001DS1;Piezômetro;Casagrande;2020-01-16;0:25.55;Realizada;;Automatizada;;218708.0;SECO;;;;;;;;;;;;;;;;0
111;PICBMV2PZ001DS1;Piezômetro;Casagrande;2020-02-04;0:27.24;Realizada;;Automatizada;;221095.0;SECO;;;;;;;;;;;;;;;;0
112;PICBMV2PZ001DS1;Piezômetro;Casagrande;2020-02-18;0:25.52;Realizada;;Manual;;223765.0;SECO;;;;;;;;;;;;;;;;0
113;PICBMV2PZ001DS1;Piezômetro;Casagrande;2020-03-05;0:25.22;Realizada;;Automatizada;;225401.0;SECO;;;;;;;;;;;;;;;;0
114;PICBMV2PZ001DS1;Piezômetro;Casagrande;2020-03-18;0:20.37;Realizada;;Automatizada;;227308.0;SECO;;;;;;;;;;;;;;;;0
115;PICBMV2PZ001DS1;Piezômetro;Casagrande;2020-04-02;0:29.07;Realizada;;Automatizada;;230011.0;SECO;;;;;;;;;;;;;;;;0
116;PICBMV2PZ001DS1;Piezômetro;Casagrande;2020-04-20;0:20.22;Realizada;;Automatizada;;231968.0;SECO;;;;;;;;;;;;;;;;0
117;PICBMV2PZ001DS1;Piezômetro;Casagrande;2020-05-07;0:20.52;Realizada;;Automatizada;;234621.0;SECO;;;;;;;;;;;;;;;;0
118;PICBMV2PZ001DS1;Piezômetro;Casagrande;2020-05-22;0:19.47;Realizada;;Automatizada;;236722.0;SECO;;;;;;;;;;;;;;;;0
119;PICBMV2PZ001DS1;Piezômetro;Casagrande;2020-06-08;0:20.39;Realizada;;Automatizada;;239644.0;SECO;;;;;;;;;;;;;;;;0
120;PICBMV2PZ001DS1;Piezômetro;Casagrande;2020-06-22;0:22.24;Realizada;;Automatizada;;241750.0;SECO;;;;;;;;;;;;;;;;0
121;PICBMV2PZ001DS1;Piezômetro;Casagrande;2020-07-07;0:24.02;Realizada;;Automatizada;;244976.0;SECO;;;;;;;;;;;;;;;;0
122;PICBMV2PZ001DS1;Piezômetro;Casagrande;2020-07-22;0:21.20;Realizada;;Automatizada;;247173.0;SECO;;;;;;;;;;;;;;;;0
123;PICBMV2PZ001DS1;Piezômetro;Casagrande;2020-08-07;0:21.27;Realizada;;Automatizada;;250308.0;SECO;;;;;;;;;;;;;;;;0
124;PICBMV2PZ001DS1;Piezômetro;Casagrande;2020-08-24;0:21.25;Realizada;;Automatizada;;252517.0;SECO;;;;;;;;;;;;;;;;0
125;PICBMV2PZ001DS1;Piezômetro;Casagrande;2020-09-08;0:18.45;Realizada;;Automatizada;;255732.0;SECO;;;;;;;;;;;;;;;;0
126;PICBMV2PZ001DS1;Piezômetro;Casagrande;2020-09-23;0:22.37;Realizada;;Manual;;259896.0;SECO;;;;;;;;;;;;;;;;0
127;PICBMV2PZ001DS1;Piezômetro;Casagrande;2020-10-08;0:19.00;Realizada;;Automatizada;;261199.0;SECO;;;;;;;;;;;;;;;;0
128;PICBMV2PZ001DS1;Piezômetro;Casagrande;2020-10-23;0:24.02;Realizada;;Manual;;265489.0;SECO;;;;;;;;;;;;;;;;0
129;PICBMV2PZ001DS1;Piezômetro;Casagrande;2020-11-09;0:22.19;Realizada;;Automatizada;;267061.0;SECO;;;;;;;;;;;;;;;;0
130;PICBMV2PZ001DS1;Piezômetro;Casagrande;2020-11-24;0:23.15;Realizada;;Automatizada;;269533.0;SECO;;;;;;;;;;;;;;;;0
131;PICBMV2PZ001DS1;Piezômetro;Casagrande;2020-12-08;0:20.12;Realizada;;Automatizada;;273197.0;SECO;;;;;;;;;;;;;;;;0
132;PICBMV2PZ001DS1;Piezômetro;Casagrande;2020-12-22;0:19.49;Realizada;;Automatizada;;275564.0;SECO;;;;;;;;;;;;;;;;0
133;PICBMV2PZ001DS1;Piezômetro;Casagrande;2021-01-05;0:19.14;Realizada;;Automatizada;;279166.0;SECO;;;;;;;;;;;;;;;;0
134;PICBMV2PZ001DS1;Piezômetro;Casagrande;2021-01-20;0:19.47;Realizada;;Automatizada;;281601.0;SECO;;;;;;;;;;;;;;;;0
135;PICBMV2PZ001DS1;Piezômetro;Casagrande;2021-02-04;0:22.19;Realizada;;Automatizada;;285262.0;SECO;;;;;;;;;;;;;;;;0
136;PICBMV2PZ001DS1;Piezômetro;Casagrande;2021-02-18;0:19.27;Realizada;;Automatizada;;287897.0;SECO;;;;;;;;;;;;;;;;0
137;PICBMV2PZ001DS1;Piezômetro;Casagrande;2021-03-04;0:21.32;Realizada;;Automatizada;;290970.0;SECO;;;;;;;;;;;;;;;;0
138;PICBMV2PZ001DS1;Piezômetro;Casagrande;2021-03-18;0:20.44;Realizada;;Automatizada;;293565.0;SECO;;;;;;;;;;;;;;;;0
139;PICBMV2PZ001DS1;Piezômetro;Casagrande;2021-04-01;0:18.57;Realizada;;Automatizada;;297273.0;SECO;;;;;;;;;;;;;;;;0
140;PICBMV2PZ002;Piezômetro;Casagrande;2016-01-20;0:00.00;Realizada;12.288.866;Automatizada;;108962.0;;;m;m;;;;;10.92;;;;;;;;0
141;PICBMV2PZ002;Piezômetro;Casagrande;2016-02-15;0:00.00;Realizada;12.287.066;Manual;;110783.0;;;m;m;;;;;11.1;;;;;;;;0
142;PICBMV2PZ002;Piezômetro;Casagrande;2016-03-29;0:00.00;Realizada;12.287.566;Manual;;113307.0;;;m;m;;;;;11.05;;;;;;;;0
143;PICBMV2PZ002;Piezômetro;Casagrande;2016-04-11;0:00.00;Realizada;12.288.366;Automatizada;;113488.0;;;m;m;;;;;10.97;;;;;;;;0
144;PICBMV2PZ002;Piezômetro;Casagrande;2016-05-17;0:00.00;Realizada;12.287.866;Automatizada;;114515.0;;;m;m;;;;;11.02;;;;;;;;0
145;PICBMV2PZ002;Piezômetro;Casagrande;2016-06-08;0:00.00;Realizada;12.286.666;Automatizada;;115670.0;;;m;m;;;;;11.14;;;;;;;;0
146;PICBMV2PZ002;Piezômetro;Casagrande;2016-07-07;0:00.00;Realizada;12.287.866;Manual;;118786.0;;;m;m;;;;;11.02;;;;;;;;0
147;PICBMV2PZ002;Piezômetro;Casagrande;2016-08-04;0:00.00;Realizada;12.286.166;Automatizada;;119018.0;;;m;m;;;;;11.19;;;;;;;;0
148;PICBMV2PZ002;Piezômetro;Casagrande;2016-09-27;0:00.00;Realizada;12.284.066;Automatizada;;120208.0;;;m;m;;;;;11.4;;;;;;;;0
149;PICBMV2PZ002;Piezômetro;Casagrande;2016-10-13;0:00.00;Realizada;12.284.266;Automatizada;;121300.0;;;m;m;;;;;11.38;;;;;;;;0
150;PICBMV2PZ002;Piezômetro;Casagrande;2016-11-09;0:00.00;Realizada;12.283.866;Automatizada;;121961.0;;;m;m;;;;;11.42;;;;;;;;0
151;PICBMV2PZ002;Piezômetro;Casagrande;2016-12-20;0:00.00;Realizada;12.291.066;Automatizada;;123780.0;;;m;m;;;;;10.7;;;;;;;;0
152;PICBMV2PZ002;Piezômetro;Casagrande;2017-01-12;0:00.00;Realizada;12.288.666;Automatizada;;126249.0;;;m;m;;;;;10.94;;;;;;;;0
153;PICBMV2PZ002;Piezômetro;Casagrande;2017-02-20;0:00.00;Realizada;12.290.566;Automatizada;;127330.0;;;m;m;;;;;10.75;;;;;;;;0
154;PICBMV2PZ002;Piezômetro;Casagrande;2017-03-28;0:00.00;Realizada;12.290.366;Automatizada;;128655.0;;;m;m;;;;;10.77;;;;;;;;0
155;PICBMV2PZ002;Piezômetro;Casagrande;2017-04-25;0:00.00;Realizada;12.289.666;Automatizada;;130597.0;;;m;m;;;;;10.84;;;;;;;;0
156;PICBMV2PZ002;Piezômetro;Casagrande;2017-05-24;0:00.00;Realizada;12.289.666;Manual;;131891.0;;;m;m;;;;;10.84;;;;;;;;0
157;PICBMV2PZ002;Piezômetro;Casagrande;2017-06-05;0:00.00;Realizada;12.289.766;Manual;;133822.0;;;m;m;;;;;10.83;;;;;;;;0
158;PICBMV2PZ002;Piezômetro;Casagrande;2017-07-05;0:00.00;Realizada;12.289.666;Automatizada;;135451.0;;;m;m;;;;;10.84;;;;;;;;0
159;PICBMV2PZ002;Piezômetro;Casagrande;2017-08-02;0:00.00;Realizada;12.288.166;Automatizada;;137072.0;;;m;m;;;;;10.99;;;;;;;;0
160;PICBMV2PZ002;Piezômetro;Casagrande;2017-09-05;0:00.00;Realizada;12.289.766;Automatizada;;138705.0;;;m;m;;;;;10.83;;;;;;;;0
161;PICBMV2PZ002;Piezômetro;Casagrande;2017-10-04;0:00.00;Realizada;12.290.266;Automatizada;;140444.0;;;m;m;;;;;10.78;;;;;;;;0
162;PICBMV2PZ002;Piezômetro;Casagrande;2017-11-07;0:00.00;Realizada;12.289.766;Automatizada;;141937.0;;;m;m;;;;;10.83;;;;;;;;0
163;PICBMV2PZ002;Piezômetro;Casagrande;2017-12-05;0:00.00;Realizada;12.292.766;Automatizada;;143433.0;;;m;m;;;;;10.53;;;;;;;;0
164;PICBMV2PZ002;Piezômetro;Casagrande;2018-01-10;0:25.00;Realizada;12.295.166;Automatizada;;144993.0;;;m;m;;;;;10.29;;;;;;;;0
165;PICBMV2PZ002;Piezômetro;Casagrande;2018-02-22;0:32.32;Realizada;12.298.866;Automatizada;;156206.0;;;m;m;;;;;9.92;;;;;;;;0
166;PICBMV2PZ002;Piezômetro;Casagrande;2018-03-09;0:25.00;Realizada;12.301.166;Automatizada;;158306.0;;;m;m;;;;;9.69;;;;;;;;0
167;PICBMV2PZ002;Piezômetro;Casagrande;2018-04-10;0:25.00;Realizada;12.301.066;Automatizada;;160177.0;;;m;m;;;;;9.7;;;;;;;;0
168;PICBMV2PZ002;Piezômetro;Casagrande;2018-05-09;0:22.30;Realizada;12.299.266;Automatizada;;161636.0;;;m;m;;;;;9.88;;;;;;;;0
169;PICBMV2PZ002;Piezômetro;Casagrande;2018-06-07;0:27.29;Realizada;12.297.466;Automatizada;;163073.0;;;m;m;;;;;10.06;;;;;;;;0
170;PICBMV2PZ002;Piezômetro;Casagrande;2018-07-06;0:19.59;Realizada;12.295.966;Automatizada;;164472.0;;;m;m;;;;;10.21;;;;;;;;0
171;PICBMV2PZ002;Piezômetro;Casagrande;2018-08-07;0:22.30;Realizada;12.295.066;Automatizada;;166031.0;;;m;m;;;;;10.3;;;;;;;;0
172;PICBMV2PZ002;Piezômetro;Casagrande;2018-09-11;0:28.02;Realizada;12.294.766;Automatizada;;167656.0;;;m;m;;;;;10.33;;;;;;;;0
173;PICBMV2PZ002;Piezômetro;Casagrande;2018-10-09;0:23.44;Realizada;12.295.666;Automatizada;;169141.0;;;m;m;;;;;10.24;;;;;;;;0
174;PICBMV2PZ002;Piezômetro;Casagrande;2018-11-08;0:22.30;Realizada;12.295.766;Automatizada;;170514.0;;;m;m;;;;;10.23;;;;;;;;0
175;PICBMV2PZ002;Piezômetro;Casagrande;2018-12-06;0:25.00;Realizada;12.296.666;Automatizada;;172122.0;;;m;m;;;;;10.14;;;;;;;;0
176;PICBMV2PZ002;Piezômetro;Casagrande;2019-01-04;0:25.00;Realizada;12.299.066;Automatizada;;173738.0;;;m;m;;;;;9.9;;;;;;;;0
177;PICBMV2PZ002;Piezômetro;Casagrande;2019-02-06;0:27.12;Realizada;12.297.766;Automatizada;;175491.0;;;m;m;;;;;10.03;;;;;;;;0
178;PICBMV2PZ002;Piezômetro;Casagrande;2019-03-11;0:27.32;Realizada;12.299.366;Automatizada;;177591.0;;;m;m;;;;;9.87;;;;;;;;0
179;PICBMV2PZ002;Piezômetro;Casagrande;2019-03-26;0:28.24;Realizada;12.299.166;Automatizada;;178869.0;;;m;m;;;;;9.89;;;;;;;;0
180;PICBMV2PZ002;Piezômetro;Casagrande;2019-04-10;0:27.29;Realizada;12.298.566;Automatizada;;179889.0;;;m;m;;;;;9.95;;;;;;;;0
181;PICBMV2PZ002;Piezômetro;Casagrande;2019-04-23;0:25.12;Realizada;12.298.966;Automatizada;;181481.0;;;m;m;;;;;9.91;;;;;;;;0
182;PICBMV2PZ002;Piezômetro;Casagrande;2019-05-08;0:33.42;Realizada;12.299.166;Automatizada;;183217.0;;;m;m;;;;;9.89;;;;;;;;0
183;PICBMV2PZ002;Piezômetro;Casagrande;2019-05-13;0:29.15;Realizada;12.298.866;Manual;;184560.0;;;m;m;;;;;9.92;;;;;;;;0
184;PICBMV2PZ002;Piezômetro;Casagrande;2019-05-14;0:24.05;Realizada;12.298.866;Automatizada;;184649.0;;;m;m;;;;;9.92;;;;;;;;0
185;PICBMV2PZ002;Piezômetro;Casagrande;2019-05-15;0:28.45;Não Realizada;;Automatizada;Chuva;184815.0;;Alerta Vermelho;;;;;;;;;;;;;;;0
186;PICBMV2PZ002;Piezômetro;Casagrande;2019-05-16;0:29.54;Realizada;12.298.666;Automatizada;;184966.0;;;m;m;;;;;9.94;;;;;;;;0
187;PICBMV2PZ002;Piezômetro;Casagrande;2019-05-17;0:27.15;Realizada;12.298.566;Automatizada;;185065.0;;;m;m;;;;;9.95;;;;;;;;0
188;PICBMV2PZ002;Piezômetro;Casagrande;2019-05-18;0:35.35;Realizada;12.298.566;Automatizada;;185184.0;;;m;m;;;;;9.95;;;;;;;;0
189;PICBMV2PZ002;Piezômetro;Casagrande;2019-05-19;0:22.47;Realizada;12.298.466;Automatizada;;185267.0;;;m;m;;;;;9.96;;;;;;;;0
190;PICBMV2PZ002;Piezômetro;Casagrande;2019-05-20;0:29.44;Realizada;12.298.366;Automatizada;;185381.0;;;m;m;;;;;9.97;;;;;;;;0
191;PICBMV2PZ002;Piezômetro;Casagrande;2019-05-21;0:27.17;Realizada;12.298.166;Automatizada;;185533.0;;;m;m;;;;;9.99;;;;;;;;0
192;PICBMV2PZ002;Piezômetro;Casagrande;2019-05-22;0:26.32;Realizada;12.298.066;Automatizada;;185645.0;;;m;m;;;;;10.0;;;;;;;;0
193;PICBMV2PZ002;Piezômetro;Casagrande;2019-05-23;0:27.57;Realizada;12.298.066;Automatizada;;184734.0;;;m;m;;;;;10.0;;;;;;;;0
194;PICBMV2PZ002;Piezômetro;Casagrande;2019-05-24;0:27.10;Realizada;12.297.966;Automatizada;;185866.0;;;m;m;;;;;10.01;;;;;;;;0
195;PICBMV2PZ002;Piezômetro;Casagrande;2019-05-25;0:43.45;Realizada;12.297.766;Automatizada;;185973.0;;;m;m;;;;;10.03;;;;;;;;0
196;PICBMV2PZ002;Piezômetro;Casagrande;2019-05-26;0:31.52;Realizada;12.297.566;Automatizada;;186055.0;;;m;m;;;;;10.05;;;;;;;;0
197;PICBMV2PZ002;Piezômetro;Casagrande;2019-05-27;0:28.05;Realizada;12.297.566;Automatizada;;186168.0;;;m;m;;;;;10.05;;;;;;;;0
198;PICBMV2PZ002;Piezômetro;Casagrande;2019-05-28;0:27.57;Realizada;12.297.366;Automatizada;;186348.0;;;m;m;;;;;10.07;;;;;;;;0
199;PICBMV2PZ002;Piezômetro;Casagrande;2019-05-29;0:27.32;Realizada;12.297.166;Automatizada;;186447.0;;;m;m;;;;;10.09;;;;;;;;0
200;PICBMV2PZ002;Piezômetro;Casagrande;2019-05-30;0:25.42;Realizada;12.297.066;Automatizada;;186570.0;;;m;m;;;;;10.1;;;;;;;;0
